	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
aka_____________A	0.07849713675503223	0.8646498650602492	0.11437464241106188	0.28030765305011596	0.03147599569547754	0.1269997583032546	0.04498965043484193	0.11045362629301303	0.22587316734000318	0.058511516460437396	0.04123391581366631	0.1550674655572596	0.13395427169072183	0.04869657744017031	0.334573225511846	0.12240419534336355	0.058467172271418066	0.04676387019284978	0.08283284271345981	0.09245139248157452
lah_____________A	0.9364681454969171	0.8946671170745849	0.7541652491219674	0.8501359182309931	0.9002992728888057	0.8025563898452555	0.7557529867124049	0.7229328565333412	0.7553095925368378	0.7903354372812537	0.9042405321796221	0.8165264403666234	0.89670666298143	0.8520176349671078	0.8717595049010683	0.7099488376389087	0.7784502891173617	0.9213944354082085	0.9139478803150471	0.7673953850001589
lav_____________A	0.04547515687700321	0.06412042849483113	0.10453762914471376	0.0666860366199864	0.04192509985421533	0.04448193639831899	0.039099259233433825	0.3234415768343625	0.020701535382618097	0.04779875517613452	0.04823537078380391	0.0937085392101561	0.06398878366742522	0.11839166154580538	0.05997194837771447	0.10846213667758775	0.08968387813276668	0.0718583539246368	0.09928065272456243	0.0364895657534654
hai_____________A	0.8882753106945306	0.9332576929498955	0.7630038864683963	0.9261989034995617	0.82140001138951	0.9303577339897852	0.8595661251455826	0.9275709097197002	0.9304274686547078	0.9409037980110685	0.9396270924192738	0.9489928025834656	0.9303177544319765	0.9023460567012473	0.9168716970389293	0.7820114430128027	0.9286825419108043	0.9433461467055327	0.9363348429398816	0.8682180573605333
bnc_____________A	0.9251688298681804	0.8946671170745849	0.8436153717128676	0.8856299930049994	0.8830630878613979	0.8583329585401875	0.8323169408117332	0.8220961438097927	0.8344537896526337	0.8565799580176191	0.8900326235493227	0.8811973148128767	0.8775660645872004	0.8520176349671078	0.8717595049010683	0.822516053444169	0.8301454267991304	0.9074020220383352	0.8969132064071247	0.8497504048479748
uzb_____________A	0.35086432851484595	0.06412042849483113	0.0871518575824306	0.1526386496417318	0.4176006874547775	0.07593786334815789	0.09451136126820747	0.2711500406655609	0.2571008147935725	0.28371171256673844	0.4598666762278474	0.28101839017486985	0.6318024940293823	0.49377276447647256	0.39546159932761205	0.293959189827234	0.1190385866351259	0.5233832593552137	0.47387449265174975	0.2879149675498677
nor_____________A	0.5191681548790608	0.5865752039081902	0.09788042364600902	0.37483212931552645	0.6354345751939405	0.2993031653920455	0.5406015463244422	0.6549121598976839	0.46458503220437875	0.3189162920993144	0.6473891347786809	0.49273214001498444	0.821940706177002	0.7702778977113651	0.5455331699393353	0.3248522366379428	0.5561825746048609	0.6114922226179826	0.6680679140945117	0.33417230205595827
zpszap6_________a	0.8406994588096453	0.8946671170745849	0.5182280939587205	0.8198278066984694	0.5388846170128956	0.5731579427222762	0.43531957950919253	0.7946269544759599	0.5557677226528943	0.8381042798797219	0.7722992722579124	0.7032188608876717	0.7392248389867238	0.4169481696854551	0.6834856188299454	0.49955449765055226	0.8308614832935509	0.7642780588171877	0.7034338706442163	0.42602783853528225
yid_____________A	0.5962318963837099	0.26237588672609014	0.14019821352070927	0.2415553277517979	0.375284973769355	0.3650239568710917	0.2616414385195738	0.4193997447603758	0.3668198211799817	0.32923030583165414	0.21709548313815663	0.5786561117806108	0.29163568762703707	0.6185866275823526	0.49760630516871585	0.15513182128459058	0.2722775260012248	0.5449337396082617	0.7386056206666991	0.2521217773973943
jrb_____________A	0.8557620532976749	0.9073550412826132	0.5531358841343178	0.8396546375015057	0.7765890724681614	0.8601609061207471	0.7184242105017273	0.820541490850688	0.8371724900790849	0.8610782118397418	0.9159094672267158	0.8804606906887793	0.9075545059333565	0.8682613107222225	0.8864403013793003	0.5419646758448108	0.8483148170989058	0.9283582240418352	0.9209863629698043	0.7117879345524029
pus_____________A	0.32687793883665683	0.06412042849483113	0.08512265163757049	0.0792915838893764	0.321912844487542	0.13647485587493502	0.16842473232863642	0.2753250289021185	0.112629593076918	0.20327619362155958	0.3222691016546163	0.18360871011475932	0.24073985694122346	0.5195097583527539	0.39546159932761205	0.08602467896931465	0.1970522886768994	0.49502506065677954	0.431919887010193	0.15378675381279983
kau_____________A	0.6174422693804513	0.8646498650602492	0.42555190110533136	0.7603425028311894	0.47286165118698964	0.7915142110979333	0.4186512085206774	0.7162163536561402	0.7389990310565724	0.5675643807076641	0.8765027138473653	0.6601058585881043	0.8716020948265963	0.8146024207714607	0.8375415301687822	0.39029216700165126	0.6184824184535391	0.9055830640404273	0.8981477752515259	0.5821821544426199
