	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
aka_____________A	0.05040029938962278	0.029628049302901274	0.04802031316602951	0.05147538962455365	0.04070548912950828	0.07414320168292886	0.0531143986634236	0.06991489701301472	0.0258722584749479	0.02841137569705426	0.021185290850299132	0.03726094505095042	0.05611800628279046	0.038212491381968756	0.09264712730157688	0.04660344994067096	0.04371068402046999	0.05966740924689339	0.03976389827521835	0.057111420736225826
lah_____________A	0.029745443092157327	0.031979328775817384	0.01593938786506113	0.020750862682133612	0.04142647183616028	0.019311790839592505	0.022332565597139867	0.02823352455807054	0.04011321497196056	0.022455280035504982	0.025484461736784186	0.03526699705577829	0.021426275205309233	0.03794853338676965	0.027712254484647734	0.012026040107727039	0.02157039145845465	0.05708669854267371	0.018087732783657624	0.036851061410335895
lav_____________A	0.0569547431741668	0.07086583521372009	0.08606001625484402	0.02915845649166286	0.049869048395228315	0.04739610998659346	0.06730638350701419	0.03470721305777951	0.08292541444269197	0.09395780122457137	0.05102922277677766	0.09597295688157352	0.042412802719570465	0.06552050506770583	0.12658023770899804	0.062078459943645005	0.06722495278001799	0.04247735547803437	0.08957988950274914	0.049165867567175246
hai_____________A	0.016106212829853504	0.03068492677637536	0.01594988211283408	0.01616274419567772	0.02413405728838483	0.019869867363129765	0.018718385332017792	0.023332997220682893	0.029439511416759725	0.011976170158211088	0.027689976629883296	0.03621137672133879	0.019475121451225732	0.04412054558705705	0.03114134012524689	0.015153058934030473	0.022862691140608963	0.04176281729252291	0.017109692426070394	0.04038815236226713
bnc_____________A	0.026520947127065743	0.026613781446878364	0.01373966670089234	0.017932606794844787	0.03352888668448878	0.017122014609487857	0.019711875266686604	0.023456141534149343	0.0324178278767622	0.019664412327992282	0.022007632806892503	0.030439449845722184	0.018694836397339928	0.03384962374761071	0.02415006517772452	0.011697477728396959	0.018637948274978552	0.05267196043621394	0.016975195300910354	0.030758137065624344
uzb_____________A	0.03243972114907888	0.029614155976220437	0.027628519647915246	0.02537029339341849	0.012863811122785975	0.02935485727824241	0.02898206159135317	0.06886095358210384	0.025971241665767305	0.03946001614757214	0.037486191734355606	0.012949407774486959	0.02037122444047728	0.01631949818930259	0.04313839509604485	0.03777625590585376	0.029072617172500124	0.017339961125552795	0.015844857859565124	0.044117942441902806
nor_____________A	0.037710449110681284	0.07735605119698238	0.06483135271671651	0.04218074176079995	0.10247406893242268	0.056160966715059775	0.05455354282034504	0.05613042116755099	0.08867012941291905	0.04432036111818293	0.06500506670387066	0.09915748123456816	0.06472294433193203	0.12089793274218248	0.06580077621708055	0.03122385532190336	0.08125362534309179	0.14951585076718263	0.05901514504512212	0.153521757441974
zpszap6_________a	0.03527962179545326	0.06414421894479665	0.027791346580544583	0.029581154961639995	0.08308675643624358	0.03386632823718587	0.0385812551872182	0.056429780998309594	0.06769346519334843	0.025989135655964845	0.05918944504513112	0.07177309289203912	0.044291672043956766	0.08940623782600135	0.053749227004455814	0.022096047575736685	0.03924073945997325	0.09619473911427934	0.03432805272026439	0.10389875573820483
yid_____________A	0.04419770311565984	0.06581468072084368	0.026415441064646963	0.03345275654973987	0.06754656641927104	0.038002878926945136	0.05671515895316216	0.08346431220354461	0.034314003067038266	0.03005691939541842	0.05450212296136834	0.08791322708972905	0.04266174240252016	0.07580735405029171	0.0485626625107977	0.06363299534695539	0.05369273946932497	0.08883581629584708	0.049048954500761965	0.06050653299790375
jrb_____________A	0.020548635462451614	0.051138788393242096	0.028189037348320272	0.028595674072437436	0.061625438181685595	0.031375296070224164	0.04209910187970746	0.04349369820893229	0.05060938570393875	0.015935052047659673	0.04460801008787613	0.06553251296544509	0.03334001826798693	0.08184536276747872	0.05006997464582648	0.02113945153929707	0.03632116593380634	0.09639241028250713	0.028860004037426317	0.07016970125691598
pus_____________A	0.07414430663132496	0.14631393034260087	0.06121490500790469	0.08219831728909478	0.11127029204925495	0.07052090738665587	0.08510540168534439	0.14268429660617385	0.15248537031460302	0.0995278909652641	0.1435958380185807	0.10788904662872884	0.09493499952145196	0.1369595080562223	0.06236728149508179	0.08197463204284036	0.12799611815931505	0.15493035152260176	0.12648889518724052	0.15176109440189914
kau_____________A	0.020092581253191525	0.023402114005528385	0.01590829189743712	0.01449479373519539	0.03448891169763276	0.018417885743288474	0.01518648986468328	0.022975046953733636	0.01935846653047994	0.013292285490780195	0.021753268467032873	0.03279914967129628	0.018555620842423858	0.035646017375495546	0.050180812592175536	0.010918154541747523	0.01898194741636453	0.034243269676799866	0.011576613318435978	0.038173791297805675
hbs_____________A	0.0727494819493185	0.10779352718612178	0.05320846626801037	0.057567722115599136	0.09654573604772555	0.07553362989189844	0.08231651793754081	0.07833972911110693	0.06018505441859502	0.043331612635311094	0.08340256443479259	0.10122500740345185	0.07511863954587583	0.12320852600631331	0.0659925475421523	0.03877413625512898	0.10000403093474276	0.14382456891944448	0.07756921382161082	0.13496859881971315
