	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
lah_____________A	0.09550804287006771	0.13591192713486064	0.12324729007455497	0.07809834059649769	0.07504165459359535	0.10484354097594417	0.08988095013072853	0.08889367212217499	0.061654904913243595	0.09713162167648197	0.15188045940042252	0.10935950966939907	0.13700336537749644	0.11058626447550096	0.11215480149459955	0.09705196816227604	0.08275523190980974	0.10099392568414377	0.1155856011762102	0.10110009046518807
lav_____________A	0.08399392140661757	0.11863625541166849	0.05383722079832509	0.06239967230662881	0.09244018651614787	0.048915815694714176	0.08547538136599712	0.04098676375564406	0.1513880362174889	0.05195460194918624	0.054927649073413236	0.07311203876174611	0.0651557707781159	0.017359999299602094	0.0551193412744457	0.08314452711147667	0.03316560672649592	0.03352637623072272	0.06779937911361336	0.08399987586218738
hai_____________A	0.5177288333681404	0.7287332310051585	0.36573571275346	0.4760765036399218	0.41459763018485557	0.7646976693429969	0.40055330009327067	0.5299553119922586	0.6181820888135104	0.5059029772487532	0.5655939134631122	0.5936583787899781	0.5918393382906223	0.5273696274030335	0.5902601298470531	0.4902987707928038	0.5047840460171821	0.5516377858522022	0.5613874751216713	0.6389837459327661
bnc_____________A	0.1764115356784393	0.22354824380057148	0.18415775107217805	0.1399171369326096	0.1204852904567284	0.20525104902956873	0.13576120677851913	0.15885254735857526	0.15596408340968268	0.162464469799987	0.21322245326634234	0.19933287877407108	0.22744459892523775	0.20231076555828015	0.18464496787100151	0.16340006482540845	0.16674248632210154	0.1673461327230046	0.1679439480238552	0.21302514572762513
uzb_____________A	0.04061408141551803	0.039982096569544344	0.09159380253007682	0.015338276440280943	0.056800618561223364	0.043978516264155935	0.03959415620065362	0.030163547599815353	0.062418807748239005	0.05306000708363828	0.04018176985845831	0.06489539995438859	0.03536829281938396	0.08395471608332186	0.04519879752948362	0.034916873433907876	0.0399360182565074	0.08538876032254575	0.025886383511509813	0.04891021657449183
nor_____________A	0.16938045491902057	0.31350877146697415	0.043246070053343424	0.1341738399186443	0.207843641066443	0.2774107129607204	0.13357919135543528	0.15157999926310578	0.25275393800729956	0.06620438161486908	0.22982188499369785	0.16073008376739098	0.22393414816286691	0.19161097349573353	0.1713093352501626	0.14493233278944215	0.19004758163718427	0.20179780731242392	0.2651886577719349	0.11443331420057848
zpszap6_________a	0.2518874453795459	0.4581600452620605	0.1678502520907665	0.2179513786824023	0.14322203180067325	0.43725235464158	0.2028919164763591	0.25069767662420483	0.2875471180911229	0.22926236178639361	0.34660071764898975	0.2812021404653031	0.319877081354383	0.17930484270814015	0.3257048827772209	0.14378820767872644	0.2309736492153352	0.2192281466858351	0.3563320496701964	0.249180429879997
yid_____________A	0.07637764811460485	0.16728134352137855	0.08426270040528022	0.09718621226072617	0.15004323736024336	0.14469931245693804	0.048569100123911316	0.046015838834368286	0.09995217018003934	0.15246249200191894	0.06887691631640433	0.07545772898639158	0.09942669274886384	6.95474747454657e-14	0.07965907406707842	0.1274416833966862	0.10320192609692484	0.08856171639943883	0.0672262744641148	0.05565760818476811
jrb_____________A	0.16434976537686677	0.2782888237879249	0.1340586157088438	0.24053369800017682	0.2452894993855167	0.4710050150809416	0.22159448310662302	0.2783765354160733	0.1846934152461715	0.2794998433267065	0.2063732658886954	0.1985712706493122	0.15643957101944453	0.14904820370117988	0.20965497695443924	0.2150985311188597	0.28858567472834157	0.21341662365248149	0.25268933659333753	0.16994866091389596
pus_____________A	0.13753394624776058	0.1930452711078784	0.13934953640401995	0.15170711636582765	0.21080540943547998	0.17311536384511098	0.0918152180832754	0.09800256013252771	0.22491916564541375	0.06252232084876555	0.09578660266682415	0.11376978690930108	0.1559996696090331	0.12836179837771713	0.051975293980655035	0.18288452664733384	0.12457937496856324	0.11605785433181358	0.1619972561373395	0.09338656868673706
